model,circuit,sample,batch,canonical,status,prefix_cycles,cycles,exact,completion_tokens,generation_id,file
anthropic/claude-opus-5,rule30_k12_c28_s2210,1,feel1,0,refused,0,28,0,,gen-1787532931-ca9MxRTJluaRFMuTauuv,results/records/anthropic__claude-opus-5/rule30_k12_c28_s2210__s1__feel1.json
anthropic/claude-opus-5,rule30_k12_c28_s2210,1,max1,0,refused,0,28,0,,gen-1787537123-fufqQMFM29gTqEou7DJQ,results/records/anthropic__claude-opus-5/rule30_k12_c28_s2210__s1__max1.json
anthropic/claude-opus-5,rule30_k12_c28_s2210,2,feel1,0,refused,0,28,0,,gen-1787532933-A1HbKmA805XOFfT3tN9H,results/records/anthropic__claude-opus-5/rule30_k12_c28_s2210__s2__feel1.json
anthropic/claude-opus-5,rule30_k12_c28_s2210,2,max1,0,refused,0,28,0,,gen-1787537124-Qds10wnUzktPfyQwyzsM,results/records/anthropic__claude-opus-5/rule30_k12_c28_s2210__s2__max1.json
anthropic/claude-opus-5,rule30_k12_c28_s2211,0,feel1,0,refused,0,28,0,,gen-1787533069-AOlrArI0LRdwBfkq9upI,results/records/anthropic__claude-opus-5/rule30_k12_c28_s2211__s0__feel1.json
anthropic/claude-opus-5,rule30_k12_c28_s2211,0,max1,1,refused,0,28,0,,gen-1787537280-5NMoClfXJqIvq5QwvMKs,results/records/anthropic__claude-opus-5/rule30_k12_c28_s2211__s0__max1.json
anthropic/claude-opus-5,rule30_k12_c28_s2211,0,retry1,0,refused,0,28,0,,gen-1787667046-NwqUHoExEN9t0WZWQfCc,results/records/anthropic__claude-opus-5/rule30_k12_c28_s2211__s0__retry1.json
anthropic/claude-opus-5,rule30_k12_c28_s2211,1,feel1,0,refused,0,28,0,,gen-1787533071-lLmR8QMn1rHjV2j9DvTw,results/records/anthropic__claude-opus-5/rule30_k12_c28_s2211__s1__feel1.json
anthropic/claude-opus-5,rule30_k12_c28_s2211,1,max1,0,refused,0,28,0,,gen-1787537282-uMBUbL1PlmwlGT7FqQMV,results/records/anthropic__claude-opus-5/rule30_k12_c28_s2211__s1__max1.json
anthropic/claude-opus-5,rule30_k12_c28_s2211,2,feel1,0,refused,0,28,0,,gen-1787533072-APzQApPKzzffC8tBcdlc,results/records/anthropic__claude-opus-5/rule30_k12_c28_s2211__s2__feel1.json
anthropic/claude-opus-5,rule30_k12_c28_s2211,2,max1,0,refused,0,28,0,,gen-1787537284-dBx7KnwTyQijRZgwuZ1y,results/records/anthropic__claude-opus-5/rule30_k12_c28_s2211__s2__max1.json
anthropic/claude-opus-5,rule30_k12_c28_s2212,0,feel1,0,refused,0,28,0,,gen-1787533194-NF9Q1PNxe8ILyADs8BbH,results/records/anthropic__claude-opus-5/rule30_k12_c28_s2212__s0__feel1.json
anthropic/claude-opus-5,rule30_k12_c28_s2212,0,max1,1,refused,0,28,0,,gen-1787537358-LcT6CVVGpoEt5jX9wCps,results/records/anthropic__claude-opus-5/rule30_k12_c28_s2212__s0__max1.json
anthropic/claude-opus-5,rule30_k12_c28_s2212,0,retry1,0,refused,0,28,0,,gen-1787667048-UQxL8a2oFrMl9jO2II9h,results/records/anthropic__claude-opus-5/rule30_k12_c28_s2212__s0__retry1.json
anthropic/claude-opus-5,rule30_k12_c28_s2212,1,feel1,0,refused,0,28,0,,gen-1787533196-mPJOC8UC2KqFmldK68lN,results/records/anthropic__claude-opus-5/rule30_k12_c28_s2212__s1__feel1.json
anthropic/claude-opus-5,rule30_k12_c28_s2212,1,max1,0,refused,0,28,0,,gen-1787537358-erqiiPmJx1SEIexIvoWk,results/records/anthropic__claude-opus-5/rule30_k12_c28_s2212__s1__max1.json
anthropic/claude-opus-5,rule30_k12_c28_s2212,2,feel1,0,refused,0,28,0,,gen-1787533198-7oHFUC7xoRHMn6iev1Ns,results/records/anthropic__claude-opus-5/rule30_k12_c28_s2212__s2__feel1.json
anthropic/claude-opus-5,rule30_k12_c28_s2212,2,max1,0,refused,0,28,0,,gen-1787537359-I0vn7809zjZ37piGATsY,results/records/anthropic__claude-opus-5/rule30_k12_c28_s2212__s2__max1.json
anthropic/claude-opus-5,rule30_k16_c32_s2201,0,feel1,0,ok,32,32,1,22143,,results/records/anthropic__claude-opus-5/rule30_k16_c32_s2201__s0__feel1.json
anthropic/claude-opus-5,rule30_k16_c32_s2201,0,max1,1,ok,32,32,1,23901,gen-1787537438-tXZtgqxlZPqlxrQxLH7W,results/records/anthropic__claude-opus-5/rule30_k16_c32_s2201__s0__max1.json
anthropic/claude-opus-5,rule30_k16_c32_s2201,1,feel1,0,ok,32,32,1,19529,,results/records/anthropic__claude-opus-5/rule30_k16_c32_s2201__s1__feel1.json
anthropic/claude-opus-5,rule30_k16_c32_s2201,1,max1,0,ok,32,32,1,25809,gen-1787537487-3QsGR7Tp6f0kV3UbUJtZ,results/records/anthropic__claude-opus-5/rule30_k16_c32_s2201__s1__max1.json
anthropic/claude-opus-5,rule30_k16_c32_s2201,2,feel1,0,ok,32,32,1,22019,gen-1787533277-1RnQg6QRSgnGJOpCzeyy,results/records/anthropic__claude-opus-5/rule30_k16_c32_s2201__s2__feel1.json
anthropic/claude-opus-5,rule30_k16_c32_s2201,2,max1,0,ok,32,32,1,18012,gen-1787537513-RBrQaUIlBDDyl5mnKnoy,results/records/anthropic__claude-opus-5/rule30_k16_c32_s2201__s2__max1.json
anthropic/claude-opus-5,rule30_k16_c32_s2202,0,feel1,0,ok,32,32,1,23537,,results/records/anthropic__claude-opus-5/rule30_k16_c32_s2202__s0__feel1.json
anthropic/claude-opus-5,rule30_k16_c32_s2202,0,max1,1,ok,32,32,1,24468,gen-1787537660-elzG9iTHnPmNEAiySy68,results/records/anthropic__claude-opus-5/rule30_k16_c32_s2202__s0__max1.json
anthropic/claude-opus-5,rule30_k16_c32_s2202,1,feel1,0,ok,32,32,1,23877,gen-1787533348-QlGRclI7nu6PwTIYA0sQ,results/records/anthropic__claude-opus-5/rule30_k16_c32_s2202__s1__feel1.json
anthropic/claude-opus-5,rule30_k16_c32_s2202,1,max1,0,ok,32,32,1,21935,gen-1787537665-dowsRrq3wQ6cf87QnU8y,results/records/anthropic__claude-opus-5/rule30_k16_c32_s2202__s1__max1.json
anthropic/claude-opus-5,rule30_k16_c32_s2202,2,feel1,0,ok,32,32,1,22987,gen-1787533369-CqiN5OorsWc3XMPPAkLM,results/records/anthropic__claude-opus-5/rule30_k16_c32_s2202__s2__feel1.json
anthropic/claude-opus-5,rule30_k16_c32_s2202,2,max1,0,ok,32,32,1,24267,gen-1787537690-6eS7h7yTanU4KzVzHSew,results/records/anthropic__claude-opus-5/rule30_k16_c32_s2202__s2__max1.json
anthropic/claude-opus-5,rule30_k16_c32_s2203,0,feel1,0,ok,32,32,1,23258,,results/records/anthropic__claude-opus-5/rule30_k16_c32_s2203__s0__feel1.json
anthropic/claude-opus-5,rule30_k16_c32_s2203,0,max1,1,ok,32,32,1,22776,gen-1787537853-YNDyAaEgJxVwgF4evM7d,results/records/anthropic__claude-opus-5/rule30_k16_c32_s2203__s0__max1.json
anthropic/claude-opus-5,rule30_k16_c32_s2203,1,feel1,0,ok,32,32,1,22469,gen-1787533452-6fdLUDVdoZcxgyv3rDZg,results/records/anthropic__claude-opus-5/rule30_k16_c32_s2203__s1__feel1.json
anthropic/claude-opus-5,rule30_k16_c32_s2203,1,max1,0,ok,32,32,1,20274,gen-1787537882-ZndEO1WgcSUHkLr0qT2j,results/records/anthropic__claude-opus-5/rule30_k16_c32_s2203__s1__max1.json
anthropic/claude-opus-5,rule30_k16_c32_s2203,2,feel1,0,ok,32,32,1,35316,gen-1787533455-UlgaegVpswmoVLhXkcJK,results/records/anthropic__claude-opus-5/rule30_k16_c32_s2203__s2__feel1.json
anthropic/claude-opus-5,rule30_k16_c32_s2203,2,max1,0,ok,32,32,1,24200,gen-1787537887-iRiKP2Y2yvfozBsxKuGr,results/records/anthropic__claude-opus-5/rule30_k16_c32_s2203__s2__max1.json
anthropic/claude-opus-5,shift_reg_3,0,feel1,0,ok,8,8,1,586,,results/records/anthropic__claude-opus-5/shift_reg_3__s0__feel1.json
anthropic/claude-opus-5,shift_reg_3,0,max1,1,ok,8,8,1,819,gen-1787597317-PxkkAiH5dse3D2gl3Ugg,results/records/anthropic__claude-opus-5/shift_reg_3__s0__max1.json
anthropic/claude-opus-5,tff_divider,0,feel1,0,refused,0,8,0,,,results/records/anthropic__claude-opus-5/tff_divider__s0__feel1.json
anthropic/claude-opus-5,tff_divider,0,max1,1,refused,0,8,0,,gen-1787597342-jmkN8Folx43FkCsq2crs,results/records/anthropic__claude-opus-5/tff_divider__s0__max1.json
anthropic/claude-opus-5,tff_divider,0,retry1,0,refused,0,8,0,,gen-1787667157-SzK30uBkmUS546HTNssl,results/records/anthropic__claude-opus-5/tff_divider__s0__retry1.json
anthropic/claude-opus-5,x2301,0,feel1,1,refused,0,28,0,,,results/records/anthropic__claude-opus-5/x2301__s0__feel1.json
anthropic/claude-opus-5,x2301,0,retry1,0,refused,0,28,0,,gen-1787667050-KljwED11FFmzVYYFQb3F,results/records/anthropic__claude-opus-5/x2301__s0__retry1.json
anthropic/claude-opus-5,x2302,0,feel1,1,refused,0,28,0,,,results/records/anthropic__claude-opus-5/x2302__s0__feel1.json
anthropic/claude-opus-5,x2302,0,retry1,0,refused,0,28,0,,gen-1787667051-Je9fecXGNakM4nF1yOIy,results/records/anthropic__claude-opus-5/x2302__s0__retry1.json
anthropic/claude-opus-5,x2303,0,feel1,1,refused,0,28,0,,,results/records/anthropic__claude-opus-5/x2303__s0__feel1.json
anthropic/claude-opus-5,x2303,0,retry1,0,refused,0,28,0,,gen-1787667052-5B1QAgV4EfUqY7ksdXz1,results/records/anthropic__claude-opus-5/x2303__s0__retry1.json
anthropic/claude-opus-5,x2400,0,feel1,1,refused,0,28,0,,,results/records/anthropic__claude-opus-5/x2400__s0__feel1.json
anthropic/claude-opus-5,x2400,0,retry1,0,refused,0,28,0,,gen-1787667054-jTGBkKYZWjJuAiyGRppr,results/records/anthropic__claude-opus-5/x2400__s0__retry1.json
anthropic/claude-opus-5,x2401,0,feel1,1,refused,0,28,0,,,results/records/anthropic__claude-opus-5/x2401__s0__feel1.json
anthropic/claude-opus-5,x2401,0,retry1,0,refused,0,28,0,,gen-1787667056-EI2vyM80TsMtDYzwCeAW,results/records/anthropic__claude-opus-5/x2401__s0__retry1.json
anthropic/claude-opus-5,x2402,0,feel1,1,refused,0,28,0,,,results/records/anthropic__claude-opus-5/x2402__s0__feel1.json
anthropic/claude-opus-5,x2402,0,retry1,0,refused,0,28,0,,gen-1787667058-KfCsLCUTndxMtWA8dANe,results/records/anthropic__claude-opus-5/x2402__s0__retry1.json
anthropic/claude-opus-5,xor_from_nand,0,feel1,0,refused,0,8,0,91,,results/records/anthropic__claude-opus-5/xor_from_nand__s0__feel1.json
anthropic/claude-opus-5,xor_from_nand,0,max1,1,ok,8,8,1,575,gen-1787597358-eMVEs5EnCUlIJMmVjHzV,results/records/anthropic__claude-opus-5/xor_from_nand__s0__max1.json
anthropic/claude-sonnet-5,chain_s2001_g100_d12,0,feel1,0,truncated,0,24,0,32768,,results/records/anthropic__claude-sonnet-5/chain_s2001_g100_d12__s0__feel1.json
anthropic/claude-sonnet-5,chain_s2001_g100_d12,0,max1,1,ok,5,24,0,70335,,results/records/anthropic__claude-sonnet-5/chain_s2001_g100_d12__s0__max1.json
anthropic/claude-sonnet-5,chain_s2001_g100_d12,1,max1,0,ok,14,24,0,74478,gen-1787549535-SDgzWp0TmDVtxX95xc2A,results/records/anthropic__claude-sonnet-5/chain_s2001_g100_d12__s1__max1.json
anthropic/claude-sonnet-5,chain_s2001_g100_d12,2,max1,0,ok,13,24,0,63121,gen-1787549535-cduiO3NXlYbkX74LkXvp,results/records/anthropic__claude-sonnet-5/chain_s2001_g100_d12__s2__max1.json
anthropic/claude-sonnet-5,chain_s2002_g100_d12,0,feel1,0,truncated,0,24,0,32768,,results/records/anthropic__claude-sonnet-5/chain_s2002_g100_d12__s0__feel1.json
anthropic/claude-sonnet-5,chain_s2002_g100_d12,0,max1,1,ok,24,24,1,69469,,results/records/anthropic__claude-sonnet-5/chain_s2002_g100_d12__s0__max1.json
anthropic/claude-sonnet-5,chain_s2002_g100_d12,1,max1,0,ok,9,24,0,58424,gen-1787550125-dyOcG1ilGzFZ78dcgUlE,results/records/anthropic__claude-sonnet-5/chain_s2002_g100_d12__s1__max1.json
anthropic/claude-sonnet-5,chain_s2002_g100_d12,2,max1,0,ok,24,24,1,75287,gen-1787549829-LlSO5whwEdbTXmnKrDPk,results/records/anthropic__claude-sonnet-5/chain_s2002_g100_d12__s2__max1.json
anthropic/claude-sonnet-5,chain_s2003_g100_d12,0,feel1,0,truncated,0,24,0,32768,,results/records/anthropic__claude-sonnet-5/chain_s2003_g100_d12__s0__feel1.json
anthropic/claude-sonnet-5,chain_s2003_g100_d12,0,max1,1,ok,5,24,0,76228,,results/records/anthropic__claude-sonnet-5/chain_s2003_g100_d12__s0__max1.json
anthropic/claude-sonnet-5,chain_s2003_g100_d12,1,max1,0,ok,15,24,0,65547,gen-1787550170-NVK6zh0bmlkw0brpPUn1,results/records/anthropic__claude-sonnet-5/chain_s2003_g100_d12__s1__max1.json
anthropic/claude-sonnet-5,chain_s2003_g100_d12,2,max1,0,ok,24,24,1,64516,gen-1787550195-FlgRuxXMEJuXEZO9KAvV,results/records/anthropic__claude-sonnet-5/chain_s2003_g100_d12__s2__max1.json
anthropic/claude-sonnet-5,chain_s2004_g100_d12,0,feel1,0,truncated,0,24,0,32768,,results/records/anthropic__claude-sonnet-5/chain_s2004_g100_d12__s0__feel1.json
anthropic/claude-sonnet-5,chain_s2004_g100_d12,0,max1,1,ok,5,24,0,72839,,results/records/anthropic__claude-sonnet-5/chain_s2004_g100_d12__s0__max1.json
anthropic/claude-sonnet-5,chain_s2004_g100_d12,1,max1,0,ok,10,24,0,64575,gen-1787550521-XCAGgCaPWHxUZVD3JcYW,results/records/anthropic__claude-sonnet-5/chain_s2004_g100_d12__s1__max1.json
anthropic/claude-sonnet-5,chain_s2004_g100_d12,2,max1,0,ok,2,24,0,58324,gen-1787550570-tjr2QDgwy7ug8l6HFMKz,results/records/anthropic__claude-sonnet-5/chain_s2004_g100_d12__s2__max1.json
anthropic/claude-sonnet-5,chain_s4340_g40_d0,0,feel1,1,ok,12,12,1,9464,,results/records/anthropic__claude-sonnet-5/chain_s4340_g40_d0__s0__feel1.json
anthropic/claude-sonnet-5,chain_s4341_g40_d0,0,feel1,1,ok,12,12,1,6342,,results/records/anthropic__claude-sonnet-5/chain_s4341_g40_d0__s0__feel1.json
anthropic/claude-sonnet-5,chain_s4380_g80_d0,0,feel1,1,ok,12,12,1,18358,,results/records/anthropic__claude-sonnet-5/chain_s4380_g80_d0__s0__feel1.json
anthropic/claude-sonnet-5,chain_s4381_g80_d0,0,feel1,1,ok,12,12,1,23557,,results/records/anthropic__claude-sonnet-5/chain_s4381_g80_d0__s0__feel1.json
anthropic/claude-sonnet-5,chain_s4420_g120_d0,0,feel1,1,ok,12,12,1,27918,,results/records/anthropic__claude-sonnet-5/chain_s4420_g120_d0__s0__feel1.json
anthropic/claude-sonnet-5,chain_s4421_g120_d0,0,feel1,1,ok,12,12,1,17532,,results/records/anthropic__claude-sonnet-5/chain_s4421_g120_d0__s0__feel1.json
anthropic/claude-sonnet-5,chain_s5001_g150_d12,0,feel1,1,ok,4,24,0,124695,gen-1787585705-vsdLLNNFpQJgcUQJPm3N,results/records/anthropic__claude-sonnet-5/chain_s5001_g150_d12__s0__feel1.json
anthropic/claude-sonnet-5,chain_s5001_g150_d12,1,feel1,0,ok,24,24,1,97329,gen-1787585705-KfKS3FVIzyrZfuaOXaAG,results/records/anthropic__claude-sonnet-5/chain_s5001_g150_d12__s1__feel1.json
anthropic/claude-sonnet-5,chain_s5002_g150_d12,0,feel1,1,ok,4,24,0,100139,gen-1787585705-21h1fILtD4tCOwWThf4a,results/records/anthropic__claude-sonnet-5/chain_s5002_g150_d12__s0__feel1.json
anthropic/claude-sonnet-5,chain_s5002_g150_d12,1,feel1,0,ok,3,24,0,105604,gen-1787585899-B39SC8veg1GXfdxNfjAA,results/records/anthropic__claude-sonnet-5/chain_s5002_g150_d12__s1__feel1.json
anthropic/claude-sonnet-5,chain_s5101_g200_d12,0,feel1,1,truncated,0,24,0,128000,gen-1787586275-0z4yPSZbcnakbbvxlWWY,results/records/anthropic__claude-sonnet-5/chain_s5101_g200_d12__s0__feel1.json
anthropic/claude-sonnet-5,chain_s5101_g200_d12,1,feel1,0,truncated,0,24,0,128000,gen-1787586283-SSEN0HvFlZwuSQYIuhip,results/records/anthropic__claude-sonnet-5/chain_s5101_g200_d12__s1__feel1.json
anthropic/claude-sonnet-5,chain_s5102_g200_d12,0,feel1,1,truncated,0,24,0,128000,gen-1787586446-2Ah3gUczRku2Z04FYck1,results/records/anthropic__claude-sonnet-5/chain_s5102_g200_d12__s0__feel1.json
anthropic/claude-sonnet-5,chain_s5102_g200_d12,1,feel1,0,truncated,0,24,0,128000,gen-1787586508-g2MInyNJ72GbDssamGXR,results/records/anthropic__claude-sonnet-5/chain_s5102_g200_d12__s1__feel1.json
anthropic/claude-sonnet-5,counter_3bit,0,feel1,0,ok,10,10,1,1616,,results/records/anthropic__claude-sonnet-5/counter_3bit__s0__feel1.json
anthropic/claude-sonnet-5,counter_3bit,0,max1,1,ok,10,10,1,3279,gen-1787597124-UKW7roywD5FAjIq1mpIw,results/records/anthropic__claude-sonnet-5/counter_3bit__s0__max1.json
anthropic/claude-sonnet-5,lfsr_3,0,feel1,0,ok,10,10,1,1920,,results/records/anthropic__claude-sonnet-5/lfsr_3__s0__feel1.json
anthropic/claude-sonnet-5,lfsr_3,0,max1,1,ok,10,10,1,1735,gen-1787597158-XD0XVkLnJ515Pzfr4Bu2,results/records/anthropic__claude-sonnet-5/lfsr_3__s0__max1.json
anthropic/claude-sonnet-5,mix_s2101_d16_c40,0,feel1,0,truncated,0,40,0,32768,,results/records/anthropic__claude-sonnet-5/mix_s2101_d16_c40__s0__feel1.json
anthropic/claude-sonnet-5,mix_s2101_d16_c40,0,max1,1,ok,38,40,0,84056,,results/records/anthropic__claude-sonnet-5/mix_s2101_d16_c40__s0__max1.json
anthropic/claude-sonnet-5,mix_s2101_d16_c40,1,max1,0,ok,19,40,0,106636,gen-1787550956-gCx67ovnVJQOpzbTnD2V,results/records/anthropic__claude-sonnet-5/mix_s2101_d16_c40__s1__max1.json
anthropic/claude-sonnet-5,mix_s2101_d16_c40,2,max1,0,ok,13,40,0,103225,gen-1787550964-z8KvLYtefr8fVxJDzfI7,results/records/anthropic__claude-sonnet-5/mix_s2101_d16_c40__s2__max1.json
anthropic/claude-sonnet-5,mix_s2102_d16_c40,0,feel1,0,truncated,0,40,0,32768,,results/records/anthropic__claude-sonnet-5/mix_s2102_d16_c40__s0__feel1.json
anthropic/claude-sonnet-5,mix_s2102_d16_c40,0,max1,1,ok,14,40,0,97396,,results/records/anthropic__claude-sonnet-5/mix_s2102_d16_c40__s0__max1.json
anthropic/claude-sonnet-5,mix_s2102_d16_c40,1,max1,0,ok,29,40,0,92363,gen-1787551285-pcZ56DgNLC8o0a98TKFA,results/records/anthropic__claude-sonnet-5/mix_s2102_d16_c40__s1__max1.json
anthropic/claude-sonnet-5,mix_s2102_d16_c40,2,max1,0,ok,22,40,0,122749,gen-1787551577-YNKa2J4Iho2H5FxgYdR6,results/records/anthropic__claude-sonnet-5/mix_s2102_d16_c40__s2__max1.json
anthropic/claude-sonnet-5,mix_s2103_d16_c40,0,feel1,0,truncated,0,40,0,32768,,results/records/anthropic__claude-sonnet-5/mix_s2103_d16_c40__s0__feel1.json
anthropic/claude-sonnet-5,mix_s2103_d16_c40,0,max1,1,ok,4,40,0,80185,,results/records/anthropic__claude-sonnet-5/mix_s2103_d16_c40__s0__max1.json
anthropic/claude-sonnet-5,mix_s2103_d16_c40,1,max1,0,ok,29,40,0,78815,gen-1787551898-olBZuZVKrcbIbuHbJiGD,results/records/anthropic__claude-sonnet-5/mix_s2103_d16_c40__s1__max1.json
anthropic/claude-sonnet-5,mix_s2103_d16_c40,2,max1,0,ok,11,40,0,104290,gen-1787551934-VGUnpfXiJC1AVgMV0bkC,results/records/anthropic__claude-sonnet-5/mix_s2103_d16_c40__s2__max1.json
anthropic/claude-sonnet-5,mix_s2104_d16_c40,0,feel1,0,truncated,0,40,0,32768,,results/records/anthropic__claude-sonnet-5/mix_s2104_d16_c40__s0__feel1.json
anthropic/claude-sonnet-5,mix_s2104_d16_c40,0,max1,1,ok,40,40,1,86059,,results/records/anthropic__claude-sonnet-5/mix_s2104_d16_c40__s0__max1.json
anthropic/claude-sonnet-5,mix_s2104_d16_c40,1,max1,0,ok,34,40,0,101735,gen-1787552446-6GIDTeNXNumN1SlzSX7t,results/records/anthropic__claude-sonnet-5/mix_s2104_d16_c40__s1__max1.json
anthropic/claude-sonnet-5,mix_s2104_d16_c40,2,max1,0,ok,29,40,0,100497,gen-1787552515-p118m0lndjDTOq6d2wN4,results/records/anthropic__claude-sonnet-5/mix_s2104_d16_c40__s2__max1.json
anthropic/claude-sonnet-5,mix_s5201_d24_c56,0,feel1,1,truncated,0,56,0,128000,gen-1787586804-sc2bOb2NWYzlaRgev9r8,results/records/anthropic__claude-sonnet-5/mix_s5201_d24_c56__s0__feel1.json
anthropic/claude-sonnet-5,mix_s5201_d24_c56,1,feel1,0,truncated,0,56,0,128000,gen-1787587027-eQ1crVUWHDUDskDIbPc5,results/records/anthropic__claude-sonnet-5/mix_s5201_d24_c56__s1__feel1.json
anthropic/claude-sonnet-5,mix_s5202_d24_c56,0,feel1,1,truncated,0,56,0,128000,gen-1787587186-h6qUjlE6nSzEKvTZfD01,results/records/anthropic__claude-sonnet-5/mix_s5202_d24_c56__s0__feel1.json
anthropic/claude-sonnet-5,mix_s5202_d24_c56,1,feel1,0,truncated,0,56,0,128000,gen-1787587247-9SktE7awewnuIKzEBqMO,results/records/anthropic__claude-sonnet-5/mix_s5202_d24_c56__s1__feel1.json
anthropic/claude-sonnet-5,mix_s5301_d20_c48,0,feel1,1,ok,34,48,0,124288,gen-1787587549-395sWF9ZCFQNfDOb2cdA,results/records/anthropic__claude-sonnet-5/mix_s5301_d20_c48__s0__feel1.json
anthropic/claude-sonnet-5,mix_s5301_d20_c48,1,feel1,0,ok,31,48,0,127543,gen-1787587665-gQrWbnH7OXpmFaMlKdhv,results/records/anthropic__claude-sonnet-5/mix_s5301_d20_c48__s1__feel1.json
anthropic/claude-sonnet-5,mix_s5302_d20_c48,0,feel1,1,ok,1,48,0,114453,gen-1787587988-6DNwziVUzKUscn1EKwdI,results/records/anthropic__claude-sonnet-5/mix_s5302_d20_c48__s0__feel1.json
anthropic/claude-sonnet-5,mix_s5302_d20_c48,1,feel1,0,truncated,0,48,0,128000,gen-1787588035-x3I35UEGwyuig7T0yMB9,results/records/anthropic__claude-sonnet-5/mix_s5302_d20_c48__s1__feel1.json
anthropic/claude-sonnet-5,nand_chain_2,0,feel1,0,ok,8,8,1,377,,results/records/anthropic__claude-sonnet-5/nand_chain_2__s0__feel1.json
anthropic/claude-sonnet-5,nand_chain_2,0,max1,1,ok,8,8,1,390,gen-1787597208-vuPrtLRwtiFc7Sy7b0AL,results/records/anthropic__claude-sonnet-5/nand_chain_2__s0__max1.json
anthropic/claude-sonnet-5,nand_chain_4,0,feel1,0,ok,8,8,1,481,,results/records/anthropic__claude-sonnet-5/nand_chain_4__s0__feel1.json
anthropic/claude-sonnet-5,nand_chain_4,0,max1,1,ok,8,8,1,479,gen-1787597234-OaErGbeYBnyAqTRxMmwt,results/records/anthropic__claude-sonnet-5/nand_chain_4__s0__max1.json
anthropic/claude-sonnet-5,nand_chain_8,0,feel1,0,ok,8,8,1,884,,results/records/anthropic__claude-sonnet-5/nand_chain_8__s0__feel1.json
anthropic/claude-sonnet-5,nand_chain_8,0,max1,1,ok,8,8,1,1341,gen-1787597260-67diuMbJZ5USkBRDJNNT,results/records/anthropic__claude-sonnet-5/nand_chain_8__s0__max1.json
anthropic/claude-sonnet-5,nand_tree_8in,0,feel1,0,ok,8,8,1,1437,,results/records/anthropic__claude-sonnet-5/nand_tree_8in__s0__feel1.json
anthropic/claude-sonnet-5,nand_tree_8in,0,max1,1,ok,8,8,1,1319,gen-1787597287-lhi00P6RJts8iM6IuMIU,results/records/anthropic__claude-sonnet-5/nand_tree_8in__s0__max1.json
anthropic/claude-sonnet-5,perm_s4616_d16_c40,0,feel1,1,ok,40,40,1,16988,,results/records/anthropic__claude-sonnet-5/perm_s4616_d16_c40__s0__feel1.json
anthropic/claude-sonnet-5,perm_s4617_d16_c40,0,feel1,1,ok,23,40,0,22058,,results/records/anthropic__claude-sonnet-5/perm_s4617_d16_c40__s0__feel1.json
anthropic/claude-sonnet-5,perm_s4624_d24_c40,0,feel1,1,ok,40,40,1,22140,,results/records/anthropic__claude-sonnet-5/perm_s4624_d24_c40__s0__feel1.json
anthropic/claude-sonnet-5,perm_s4625_d24_c40,0,feel1,1,ok,40,40,1,27382,,results/records/anthropic__claude-sonnet-5/perm_s4625_d24_c40__s0__feel1.json
anthropic/claude-sonnet-5,perm_s4632_d32_c40,0,feel1,1,ok,40,40,1,26501,,results/records/anthropic__claude-sonnet-5/perm_s4632_d32_c40__s0__feel1.json
anthropic/claude-sonnet-5,perm_s4633_d32_c40,0,feel1,1,ok,40,40,1,29640,,results/records/anthropic__claude-sonnet-5/perm_s4633_d32_c40__s0__feel1.json
anthropic/claude-sonnet-5,rand_s4015_g15_d8,0,feel1,1,ok,32,32,1,13197,,results/records/anthropic__claude-sonnet-5/rand_s4015_g15_d8__s0__feel1.json
anthropic/claude-sonnet-5,rand_s4016_g15_d8,0,feel1,1,ok,32,32,1,18135,,results/records/anthropic__claude-sonnet-5/rand_s4016_g15_d8__s0__feel1.json
anthropic/claude-sonnet-5,rand_s4040_g40_d8,0,feel1,1,ok,30,32,0,27609,,results/records/anthropic__claude-sonnet-5/rand_s4040_g40_d8__s0__feel1.json
anthropic/claude-sonnet-5,rand_s4041_g40_d8,0,feel1,1,ok,32,32,1,21178,,results/records/anthropic__claude-sonnet-5/rand_s4041_g40_d8__s0__feel1.json
anthropic/claude-sonnet-5,rand_s4080_g80_d8,0,feel1,1,ok,10,32,0,41291,,results/records/anthropic__claude-sonnet-5/rand_s4080_g80_d8__s0__feel1.json
anthropic/claude-sonnet-5,rand_s4081_g80_d8,0,feel1,1,ok,8,32,0,112009,,results/records/anthropic__claude-sonnet-5/rand_s4081_g80_d8__s0__feel1.json
anthropic/claude-sonnet-5,rand_s4160_g160_d8,0,feel1,1,ok,6,32,0,36546,,results/records/anthropic__claude-sonnet-5/rand_s4160_g160_d8__s0__feel1.json
anthropic/claude-sonnet-5,rand_s4161_g160_d8,0,feel1,1,ok,17,32,0,117191,,results/records/anthropic__claude-sonnet-5/rand_s4161_g160_d8__s0__feel1.json
anthropic/claude-sonnet-5,rand_s900_g40_d6,0,feel1,0,ok,11,24,0,18693,,results/records/anthropic__claude-sonnet-5/rand_s900_g40_d6__s0__feel1.json
anthropic/claude-sonnet-5,rand_s900_g40_d6,0,max1,1,ok,24,24,1,40544,gen-1787597425-71VpQRf5fvH688qqAJdv,results/records/anthropic__claude-sonnet-5/rand_s900_g40_d6__s0__max1.json
anthropic/claude-sonnet-5,rand_s901_g40_d6,0,feel1,0,ok,18,24,0,11547,,results/records/anthropic__claude-sonnet-5/rand_s901_g40_d6__s0__feel1.json
